id,hi,en
wss4459,eSaus vius csVs dks MkaVk A mlus xqLlk fn[kk;k vkSj :e ls ckgj pyk x;k A,I scolded my son. He pretended to be angry and trudged out of the room.
wss4461,baVjusV ij mlds ØsfMV dkMZ dk xyr bLrseky fd;s tkus ds dsl dh iqfyl tkap dj jgh gSA,The police are investigating the case of a fraudulent use of his credit card on internet.
wss4463,oks viuh iRuh dks ns[kdj eqLdqjk;k vkSj dgk Þfpark er djks eSa Bhd gw¡A ß,"He gave his wife a smirk and said “Don’t worry, I’m fine.”"
wss4465,"mlds psgjs ij ,d vthc lh eqLdjkgV Fkh ekuks oks eq>s uhpk fn[kk jgk gks A","There was a smirk on his face, as if he was looking down on me."
wss4467,"nwljksa dh ckr dks dsoy lqu dj ds fdlh dks cnuke er dfj,A",Don’t calumniate anyone just by listening to what others say.
wss4469,tc vki nwljksa dks cnuke djrs gSa rks vkidh [kqn dh Nfo [kjkc gks tkrh gSA,"When you calumniate others, your own image gets spoiled /deteriorated by itself."
wss4471,"eq>s ;dhu gS fd lhchvkbZ dh iwjh bUosfLVxs'ku ls nks""kh dk irk py tk,xk A","I am sure, that the exhaustive investigation of CBI will reveal the identity of the culprit."
wss4473,;s iwjh fyLV ugha gS] dqN vkSj uke vHkh vkus ckdh gSaA,It’s not the exhaustive list; few more names are yet to be announced.
wss4475,D;k vki bl fdrkc esa dksbZ xyrh fudky ldrs gSaA,Can you spot any flaw in this book?
wss4477,vxj vki yxkrkj esgur djrs jgs] rks vki bafXy'k esa cgqr T;knk baçwoesaV dj ldrs gSaA,You can have immense improvement in English if you work hard consistently.
wss4479,og unh ds foLrkj dks /;ku ls ns[k jgh FkhA,She was gazing at the immense expanse of the river.
wss4481,mlus esjs Mkal dks n;uh; dg dj esjk etkd mM+k;kA,He derided my dancing as pathetic.
wss4483,esjh ftanxh n;uh; gks pqdh gksrh] vxj vki esjs lkFk u gksrsA,"My life would have been pathetic, if you hadn’t been with me."
wss4485,"og esjs eu esa nch gq, Hkkoukvksa dks dHkh le> ugha ldkA",He could never understand my pent-up emotions.
wss4487,"esjs eu esa ,d nch gqbZ bPNk gS fd eSa vius ekrk&firk dks nqfu;k dh lSj djkÅ¡A",I have a pent-up desire to make my parents visit the world.
wss4489,bafXy'k o.kZekyk esa Y vkf[kj ls Bhd igys vkus okyk v{kj gSA,Y is the penultimate letter in English alphabet.
wss4491,g¶rs ds 7 fnuksa esa vkf[kj ls Bhd igys vkus okyk fnu 'kfuokj gSA,Saturday is the penultimate day of the week.
wss4493,;s l‚¶Vosvj esjs eksckbZy ds vuq:i ugha gSA,This software is not compatible to my mobile.
wss4495,nw/k QV x;k gS] vc [khj dSls cukÅ¡\,"The milk has turned sour, how to make rice pudding now?"
wss4497,tc vki gkjrs gSa rks vki T;knk lh[krs gSa] ctk; thrus dsA,You tend to learn more when you lose than when you win.
wss4499,tc vki cw<+s gks tkrs gSa] rks vki de lksrs gSaA,"When you become old, you tend to sleep less."
wss4501,rqeus dgk Fkk eSa ges'kk rqEgkjk lkFk nw¡xkA,You had told me to always stand by me.
wss4503,D;k vHkh rd rqe mls M‚DVj ds ikl ugha ys x;s gks\,Have you not taken him to a doctor yet?
wss4505,?kj ls fudyk gh Fkk fd ckfj'k 'kq: gks x;hA,"No sooner had I left home, than it started raining."
wss4507,gesa [kq'kh gS fd vkt ge brus yksxksa rd igq¡p pqds gSaA,We are happy to reach these many people now.
wss4509,"jke dkQh nsj Bgjus ds fy, esjs ?kj vk;kA",Ram came to my home to stay for a long.
wss4511,",slh ?kVuk,a eq>s nq[kh dj nsrh gSaA",Such incidents sadden me.
wss4513,"gesa ,d nwljs dk lkFk Hkkrk ugha gSA",We are not compatible to each other. / We are not meant for each other.
wss4515,iSls ds ihNs er HkkxksA iSlk vkids ihNs HkkxsxkA,Don’t run after money. Money will run after you.
wss4517,eq>s yxrk gS fd rkieku vkt 100 fMxzh igqapsxkA,I expect temperature to approach 100 degrees today.
wss4519,"bl ehfVax dks 1 eghus ds fy, Vky fn;k x;k gSA",This meeting has been postponed for a month.
wss4521,mls viuh 'kknh dh rkjh[k vkxs c<kuh iMhA,He had to postpone his marriage.
wss4523,"gekjs c‚l us dy ,d ehfVax cqyk;h FkhA",Our boss had convened a meeting yesterday.
wss4525,"bl volj ij ,d ikVhZ vk;ksftr dh x;hA",A party was convened on this occasion.
wss4527,rqEgsa Mk¡Vk tkrk gSA,You are scolded.
wss4529,gesa ihVk tk jgk FkkA,We were being beaten.
wss4531,"eq>s ,d fdrkc nh tk;sxhA",I will be given a book.
wss4533,"bl iqjLdkj ds fy, dsoy ,d vkneh pquk tkrk gSA",Only one person is selected for this prize.
wss4535,eq>s rqEgkjs ckjs esa crk;k x;k gSA,I have been told about you.
wss4537,Hkkjr dks 'kkafrfç; ns'k ds :i esa tkuk tkrk gSA,India is known as a peaceful nation.
wss4539,D;k mls Hkstk x;k\,Was he sent?
wss4541,"rqEgkjs fy, Lis'ky [kkuk cuk;k tk jgk gSA",A special food is being prepared for you.
wss4543,muds lkFk cqjk crkZo fd;k x;kA,They were treated badly.
wss4545,"mls ,d egku ;ks)k ds :i esa tkuk tkrk FkkA",He was known as a great warrior.
wss4547,;s fy[kk tk pqdk gSA,It has been written.
wss4549,D;k mls I;kj fd;k tkrk gS\,Is he loved?
wss4551,"fQYe ds esxk fgV gksus dh ?kks""k.kk gks pqdh gSA",The movie has been declared a mega hit.
wss4553,xSax ds eqf[k;k dks 2:00 cts ekdsZV esa ns[kk x;k gSA,The chief of the gang has been seen in the market at 2.
wss4555,"D;k mUgsa bl 'kjkjr ds fy, Mk¡Vk x;k\",Were they scolded for this mischief?
wss4557,"nksuksa nksf""k;ksa dh igpku dh tk pqdh gSA",Both the culprits have been identified.
wss4559,pk; gj lqcg ih tkrh gSA,Tea is taken every morning.
wss4561,mls fdlds lkFk Hkstk x;k\,Whom was he sent with?
wss4563,mls eMZj ds ckjs esa D;ksa ugha iwNk tkrk\,Why is he not asked about the murder?
wss4565,4 fVdVsa cqd dj yh x;h gSaA,4 Tickets have been booked.
wss4567,fdLer ls eq>s ogk¡ Hkstk x;k vkSj eSa rqels feykA,"Fortunately, I was sent there and I met you."
wss4569,"eq>s ,d v/;kid ds :i esa tkuk tkrk gSA",I am known as a teacher.
wss4571,cPpksa dks ckgj Hkstk x;kA,Children were sent outside.
wss4573,eq>s blds ckjs esa lwfpr ugha fd;k x;kA,I was not informed about this.
wss4575,fdrkcsa Nkih tk jgh gSaA,Books are being printed.
wss4577,bl txg ls dqN dqflZ;k¡ gVkbZ xbZ gSaA,Few chairs have been moved from this place.
wss4579,bl bykds esa dkjsa ugha pykbZ tkrhA,Cars are not driven in this area.
wss4581,mls dc rd ugha iwNk x;k\,Until when was he not asked?
wss4583,gj txg feBkb;ka ck¡Vh tk jgh gSaA,Sweets are being distributed everywhere.
wss4585,"ogk¡ ,d fcfYMax cukbZ tk pqdh gSA",A building has been constructed there.
wss4587,oks iqfyl ds }kjk idM+k x;kA,He was caught by the police.
wss4589,I;kt vkSj vkyw dkQh vf/kd ek=k esa dkVs x;sA,Onions and potatoes were cut in huge quantity.
wss4591,vijkf/k;ksa dks <w¡<k tk jgk gSA,The criminals are being tracked.
wss4593,mls xksyh ls ekj fn;k x;kA,He was shot dead.
wss4595,ckfj'k ds dkj.k ehfVax jí dj nh x;hA,Meeting was cancelled due to rain.
wss4597,?kM+h Bhd djkbZ x;hA,The watch was repaired.
wss4599,"gesa ,slk dqN ugha fn;k x;k gSA",We have not been given anything as such.
wss4601,gesa ogk¡ Qkyrw esa D;ksa Hkstk tkrk gS\,Why are we unnecessarily sent there?
wss4603,eq>s dgha Hkstk x;kA,I was sent somewhere.
wss4605,D;k rqEgsa crk;k x;k gS fd ge dgk¡ gSa\,Have you been told where we are?
wss4607,iSu mBk fy;k x;k gSA,The pen has been picked.
wss4609,mls ;g D;ksa fn;k x;k\,Why was he given this?
wss4611,gesa D;k crk;k x;k\,What were we told?
wss4613,mUgsa dgk¡ Hkstk x;k Fkk\,Where had they been sent?
wss4615,mls ?klhV dj iqfyl LVs'ku ys tk;k x;kA,He was dragged to police station.
wss4617,gesa 5oha Dykl rd vaxzsth ugha i<+kbZ x;hA,We were not taught English up to 5th class.
wss4619,bl lky dsoy dqN fo|kfFkZ;ksa dks ySiV‚i fn;s x;sA,Only a few students were given laptops this year.
wss4621,"mls iwNk tkuk pkfg, FkkA",He should have been asked.
wss4623,gesa Hkstk tkuk gSA,We have to be sent.
wss4625,"25 çfr'kr lhVsa xjhc LVwMsaV~l ds fy, vkjf{kr gSaA",25% seats are reserved for poor students.
wss4627,balku dks LoxZ Hkstk tkrk gS vxj oks vPNs deZ djsA,Human is sent to heaven if he does good deeds.
wss4629,rqEgsa cqyk;k tkuk Fkk ij ugha cqyk;k tk ldkA,You had to be called but couldn’t be.
wss4631,";s dke gks tkuk pkfg, FkkA",This work should have been done.
wss4633,eEeh dks iwNk tkrk FkkA,Mom used to be asked.
wss4635,D;k jke dks fdrkc nh tk ldrh gS\,Can Ram be given the book?
wss4637,mls D;k fn;k x;k\,What was he given?
wss4639,"jke dks fdlds lkFk Hkstk tkuk pkfg,\",With whom should Ram be sent?
wss4641,"eksckby dk ç;ksx D;ksa gksuk pkfg,\",Why should mobile be used?
wss4643,gesa D;k i<+k;k tkrk Fkk\,What were we taught?
wss4645,eq>s eksckby fn;k tk ldrk gSA,I can be given a mobile.
wss4647,"vxyk ç'u D;k gksuk pkfg,\",What should be the next question?
wss4649,"rqEgsa ltk feyuh pkfg,A",You must be punished.
wss4651,"gesa [kpZ ds fy, feyus pkfg,A",We should be given pocket money.
wss4653,gekjh ru[okg c<+kbZ tkuh gSA,Our salary is to be increased.
wss4655,mlls iwNk tkuk FkkA,He had to be asked.
wss4657,"gkseodZ t:j djuk pkfg,A",Homework must be done.
wss4659,lkjs ç'u gy fd;s tk ldrs gSaA,All the questions can be solved.
wss4661,"esjs lkFk fdlh dks Hkstk ugha tkuk pkfg,A",No one should be sent with me.
wss4663,"mls dgk¡ Hkstk tkuk pkfg,A",Where should he be sent?
wss4665,mldk uke dqN nsj ckn iqdkjk tkuk gSA,His name is to be called after a while.
wss4667,;gk¡ ij iSu ls fy[kk tkuk gSA,Pen is to be used here.
wss4669,rqEgsa ;s ugha fn;k tkukA,It’s not be given to you.
wss4671,;s ikuh fi;k ugha tk ldrk D;ksafd ;g [kkjk gSA,This water is not drinkable as it is saline.
wss4673,eq>s i<+us ugha fn;k tkrkA,I am not let study.
wss4675,",d fo|kFkhZ dks mlds lgikBh }kjk çrkfM+r fd;k x;kA",A student was tortured by his classmate.
wss4677,nhokyh [kq'kh ls eukbZ xbZA,Diwali was celebrated with joy.
wss4679,"D;k rqEgsa rqEgkjh ykijokgh ds fy, naM fn;k tk,xk\",Will you be punished for your negligence?
wss4681,gesa dgha vkSj Hkstk tk jgk gSA,We are being sent somewhere else.
wss4683,oks eq>ls fy[kokrk gSA,He makes me write.
wss4685,oks eq>s fHktokrk gSA,He makes me go.
wss4687,oks eq>ls dke djokrh gSA,She makes me work.
wss4689,oks eq>ls i= fy[kokrh gSA,She makes me write letters. / She gets the letters written by me.
wss4691,oks eq>s fHktok jgh gSA,She is making me go.
wss4693,og eq>s csodwQ cuk jgh gSA,She is making me fool.
wss4695,mlus eq>s le>k;kA,She made me understand.
wss4697,eSa rqels dke djokÅ¡xkA,I will make you work./ I’ll get the work done by you.
wss4699,rqe eq>s mlls yM+ok jgs gksA,You are making me fight him. / You are making me have a quarrel with him.
wss4701,cPps eq>s csodwQ cuk jgs gSaA,Kids are making me fool.
wss4703,rqe gesa g¡lkrs FksA,You made us laugh.
wss4705,eSa rqEgsa tkus ns ldrk FkkA,I could have let you go.
wss4707,jke ;s fdlh ls Hkh djok ldrk gSA,Ram can get it done by anyone. / Ram can make anyone do it.
wss4709,eSa rqEgsa [kkus dks dqN fnyok ldrk gw¡A,I can get you something to eat.
wss4711,jke eq>s ikuh fnyk ldrk gSA,Ram can get me water.
wss4713,"D;k rqe eq>s ,Xtke ikl djok ldrs gks\",Can you make me pass the exam? / Can you get me pass the exam?
wss4715,eSa rqEgsa ikl djok ldrk gw¡A,I can get you pass.
wss4717,iSlk rqEgsa I;kj ugha fnyk ldrkA,Money can’t get you love.
wss4719,rqe gj fdlh dks [kq'k ugha dj ldrsA,You can’t make everyone happy. / You can’t please everyone.
wss4721,eSa rqels ugha [kjhnok ldrkA,I can’t make you purchase.
wss4723,D;k oks mls g¡lk ldk\,Could he make her laugh?
wss4725,rqEgsa ;s djokuk iM+sxkA,You will have to get it done.
wss4727,oks eq>s cxZj f[kykrk gSA,He gets me Burger.
wss4729,oks eq>s vPNk [kkuk f[kykrk gSA,He gets me good food.
wss4731,rqe eq>s vesfjdk dc fHktokvksxs\,When will you make me go America? / When will you get me go America.
wss4733,jke gesa ikuh fiyok jgk FkkA,Ram is getting us water.
wss4735,ml cPps us gj fdlh dks g¡lk;kA,That child made everyone laugh.
wss4737,rqeus eq>s #yk;k/ #yok;k gSA,You have made me cry.
wss4739,oks gkL; dykdkj gSA oks yksxksa dks g¡lkrk gSA,He is a comedian. He makes people laugh.
wss4741,jkgqy eq>ls viuk gkseodZ djok;sxkA,Rahul will make me write his homework.
wss4743,rqe mlls viuk gkseodZ D;ksa djokrs gks\,Why do you make him write your homework?
wss4745,mlus rqels fdls d‚y djokbZ\,Whom did he make you call?
wss4747,mlus ;s iSu rqEgsa dSls fnyok;k\,How did he get you this pen?
wss4749,rqeus eq>s I;kj dh dher le>k;hA,You made me understand the value of love.
wss4751,rqe jke dks mlls ugha fiVok ldrsA,You can’t make him beat Ram.
wss4753,rqe jke ls mls ugha fiVok ldrsA,You can’t make Ram beat him.
wss4755,eSa rqEgsa le>k ugha ldrkA,I can’t make you understand.
wss4757,eSaus rqels ckYVh HkjokbZA,I made you fill the bucket. / I got the bucket filled by you.
wss4759,mlus rqels iSls D;ksa [kpZ djok;s\,Why did he make you spend the money?
wss4761,eSa D;k djokrk gw¡\,What do I get done?
wss4763,"eSaus cky dVok,A",I got the hair cut.
wss4765,jkgqy ;gha ls cky dVokrk gSA,Rahul gets the hair cut from here itself.
wss4767,D;k rqe cky dVokvksxs\,Will you get the hair cut?
wss4769,rqeus cky dgk¡ ls dVok;s\,Where did you get the hair cut from?
wss4771,jke rqels ;s djok;sxkA,Ram will make you do it. / Ram will get you do it.
wss4773,eq>s ;s djokuk gSA,I have to get it done.
wss4775,ge jke ls xkuk xok ldrs gSaA,We can make Ram sing the song.
wss4777,eSa rqEgsa D;k le>k jgk gw¡\,What am I making you understand?
wss4779,oks eq>ls vius 2 cSp i<+ok jgk gSA,He is making me teach his 2 batches.
wss4781,geus mls ckgj fHktok;kA,We made him go out.
wss4783,rqe ;s fdlls djokvksxs\,Whom will you get this done from?
wss4785,rqeus eq>ls >wB cqyok;kA,You made me tell a lie.
wss4787,jke eq>s jkst #ykrk gSA,Ram makes me cry every day.
wss4789,rqe dc rd ;s dke [kRe djok nksxs\,By when will you get this work finished?
wss4791,D;k rqe eq>s Mkal fl[kok ldrs gks\,Can you get me learn dance?
wss4793,rqeus eq>s dEI;wVj fl[kk;k / fl[kok;kA,You made me learn computer.
wss4795,mlus gesa dksd fiykbZ/fiyokbZA,He made us drink coke. / He got us coke.
wss4797,"jkgqy us gesa ,Dljlkbt djkbZ / djokbZA",Rahul made us do the exercise.
wss4799,rqeus eq>s fiVok;kA,You got me beaten.
wss4801,jkgqy us mlls eq>s dqN iSls fnyok;sA,Rahul got me some money from him. 
wss4803,eSa ;s dke dSls djok ldrk gw¡\,How can I get this work done?
wss4805,geus mls fHktok;k ij mlus ogk¡ dke ugha fd;kA,We made him go but he didn’t work there.
wss4807,yksx tcjnLrh rqEgsa ogk¡ fHktok;saxsA,People will forcefully make you go there.
wss4809,os rqEgsa vesfjdk fHktok;saxs c'krsZ rqe mUgsa lkfcr djks fd rqe lcls vPNs gksA,They will make you go America provided you prove them to be the best.
wss4811,c‚ch us eq>s vPNk [kkuk f[kyk;k] tks mldh eEeh us idk;k FkkA,"Bobby made me eat the delicious food, cooked by his mom."
wss4813,eSaus gj fdlh dks ml gksVy esa [kkuk f[kyok;kA,I made everyone have food in that hotel.
wss4815,mls eq>s vglkl fnyokuk gksxk fd oks lcls vPNk gSA,He will have to make me realize that he is the best.
wss4817,"esjs ikik us eq>s eglwl djok;k fd gesa t#jreanksa dh enn djuh pkfg,A",My father made me realize that we should help needy people. 
wss4819,eSa rqels xok ugha ldrk D;ksafd rqEgkjh vkokt lqjhyh ugha gSA,I can’t make you sing as your voice is not fine.
wss4821,balkfu;r uke dh Hkh dksbZ pht gksrh gSA,There is something called humanity too.
wss4823,esjk diMk fldqM+ x;k gSA,My cloth has shrunk.
wss4825,"eSaus ,dckj esa 2 xksV Mkyh dSje [ksy esaA",I potted 2 pieces in one go in carrom.
wss4827, 'kVj dks Åij /kdsyksA,Push the shutter upwards.
wss4829,ckYVh esa ikuh Hkj nks uy lsA,Fill the bucket with water using the tap.
wss4831,ckr dks g¡lh esa er mMkvksA,Don’t laugh away the matter.
wss4833,<Ddu yxk nks A,Please put the lid back.
wss4835, 'kDy ij er tkvks lhjr ij tkvks     A,Don’t judge by face but virtues.
wss4837,mldh 'kdy ij er tkvks og eklwe ugha gS A,"Don’t judge him by his face, he is not innocent."
wss4839,esjh galh NwV x;hA,I couldn’t hold laughing.
wss4841,eSaus mls viuh ckbd ij 'kgj ?kqek;kA,I made her visit the city on my bike.
wss4843,eSa ;gk¡ cgqr mEehn ds lkFk vk;k gw¡A,I have come here with lots of hope.
wss4845,vkt eSa ogk¡ tkus dh fLFkfr esa ugha gw¡A,I am not in position to go there today.
wss4847,rqe esjk dqN ugha fcxkM+ ldrsA,You can’t do anything wrong to me.
wss4849,"esjk ,d ,d feuV yk[k ds cjkcj gSA",My time is extremely precious.
wss4851,esjs gkFk dh peM+h fldqM+ x;h gSA,The skin of my hands is wrinkled.
wss4853,mlds pDdj esa er iM+ksA,Don’t rely on him.
wss4855,eSa mldks idM+us ds pDdj esa gw¡A,I am planning to catch him.
wss4857,mldh xnZu 'kjhj ls vyx FkhA,His head was away off the body.
wss4859,;s dVh gqbZ irax eSaus ywVh gSA,I caught this cut kite.
wss4861,vkius eq>s cqyk;k\,Have you asked for me?/ Have you called me?
wss4863,og eq>s ihVus ds pDdj esa ;gk¡ vk;kA,He came here to beat me.
wss4865,D;k eSaus rqEgkjk i{k ugha fy;k\,Did I not favour you?
wss4867,vxj ;s Qsd fudyk rks eq>ls cqjk dksbZ ugh gksxkA,"If it is found fake, I will not spare you."
wss4869,ge gj jkst ubZ phtsa lh[krs gSaA,We learn new things every day.
wss4871,mldh fLFkfr [kjkc gks jgh gSA,Her condition is worsening.
wss4873,og f[kM+dh [kqyus dk bartkj dj jgk gSA,He is waiting for the window to open.
wss4875,"rqe ,dne Bhd cksy jgs gksA",You are absolutely right.
wss4877,mlus >wBksa dks ltk nh A,He punished the liars.
wss4879,"vki bldks ,d rjQ j[kksA",Please keep it aside.
wss4881,eq>s vDlj ogk¡ tkuk gksrk gSA,I have to often go there.
wss4883,lalkj esa Kku dh deh ugha gSA,There is no dearth of knowledge in this world.
wss4885,eSa vkids lkFk M+kal djuk pkgw¡xkA,I would like to dance with you.
wss4887,eSa vkids lkFk cSBuk pkgw¡xkA,I would like to sit with you.
wss4889,eSa vkids lkFk ckr ugha djuk pkgw¡xkA,I would not like to talk to you.
wss4891,D;k vki eq>ls ckr djuk pkgsaxs\,Would you like to talk to me?
wss4893,D;k vki eq>ls feyuk pkgsaxs\,Would you like to meet me?
wss4895,vki eq>ls dgk¡ feyuk pkgsaxs\,Where would you like to meet me?
wss4897,vki D;k [kkuk pkgsaxs\,What would you like to eat?
wss4899,vki D;k djuk pkgsaxs\,What would you like to do?
wss4901,dSls vkuk gqvk \,What brings you here?
wss4903,eSa tqcku dk iDdk gw¡A,I am a person of words. / I keep my words.
wss4905,eSa cgqr [kpZ djrk gw¡A,I am a spendthrift. / I spend a lot.
wss4907,eq>s vktdy iSls dh fnDdr gSA,I have financial problem these days.
wss4909,"mldh ,d vk¡[k [kjkc gSA",He is blind of one eye. / One of his eyes is not working.
wss4911,";s ,d vPNk cgkuk gSA",This is a good excuse.
wss4913,oks cgqr ckrwuh gSA,She is very talkactive./She talks a lot.
wss4915,rqe esjs geuke gksA,You are my namesake. / Your name and my name are same
wss4917,rqeus dgk Fkk rqe ges'kk esjk lkFk nksxsA,"You had told me, you will always stand by me."
wss4919,D;k eSa otg tku ldrk gw¡ \,May I know the reason?
wss4921,rqeus mls xyr le>kA,You misunderstood him.
wss4923,oks lkjs fnu [kkyh FkkA,He was idle all the time. / He was free all the time. 
wss4925,esjk NksVk HkkbZ viuh ethZ dk ekfyd gSA,My younger brother has his own ways. 
wss4927,eSa vius eu dh djrk gw¡ A,I have my own ways.
wss4929,esjs gkFk esa nnZ FkkA,I had a pain in my hand. / My hand was paining.
wss4931,D;k blls dksbZ QdZ iM+rk gS \,Does it make any difference?
wss4933,D;k blls dksbZ QdZ iM+rk gS \,Does it make any difference?
wss4935,rqEgsa fnYyh dSlh yxh \,How did you find/like Delhi?
wss4937,eSa 'kgj ls ckgj FkkA,I was out of station. / I was not in the city.
wss4939,esjs ikl dkj gSA,I have got a car. / I have a car.
wss4941,mlds ikl dEI;wVj gSA,He has got a computer. / He has a computer.
wss4943,NksM+ uA / ckr [kRe djksA / Hkwy tkvksA,Let it be./ Forget it./ Leave it.
wss4945,mldh rch;r Bhd ugha gSA,He is unwell. / He is suffering from an ailment.
wss4947,"dy esjk ,DlhMsaV ¼nq?kZVuk½ gks x;k A",I met with an accident yesterday. / I had an accident yesterday.
wss4949,"rqeus eq>s ,d :i;s T़;knk ns fn;k gSA",You have given me a rupee extra.
wss4951,;s diM+k ?kfV;k DokfyVh dk gSA,This cloth is of inferior quality. / The quality of this cloth is inferior.
wss4953,vkleku cknyksa ls f?kjk gqvk gSA,The sky is full of clouds. / The sky is over cast. 
wss4955,rqe viuh mez ls de yxrs gksA,You look younger than your age.
wss4957,oks viuh mez ls T़;knk yxrk gSA,He looks older than his age.
wss4959,eq>s uhan vk jgh gSA,I am feeling sleepy. / My body needs rest.
wss4961,eq>s Hkw[k yx jgh gSA,I am feeling appetite.
wss4963,eq>s cq[kkj lk yx jgk gSA,I am feeling feverish. / I feel as if I have got fever.
wss4965,"rqEgsa vius vki ij 'keZ vkuh pkfg,A",You should be ashamed of yourself.
